Employee_ID,Age,Gender,Department,Job_Role,Education,Marital_Status,Business_Travel,Distance_From_Home,Monthly_Income,Bonus,Overtime,Job_Satisfaction,Environment_Satisfaction,Relationship_Satisfaction,Work_Life_Balance,Performance_Rating,Training_Times_Last_Year,Percent_Salary_Hike,Years_at_Company,Years_in_Current_Role,Years_Since_Last_Promotion,Total_Working_Years,Projects_Completed,Absenteeism_Days,Remote_Work,Manager_Rating,Attrition
101227,50,Female,Marketing,Associate,Diploma,Single,Rarely,20.0,8127.0,7198,Yes,1.0,3,1,1,3,2,13,14,0,3,25,9,6,No,5,Yes
101228,36,Female,IT,Executive,Bachelor,Divorced,Rarely,4.0,5070.0,4143,No,3.0,3,2,2,4,3,21,3,1,2,8,9,16,Yes,5,No
101229,53,Female,Operations,Associate,Bachelor,Single,Non-Travel,7.0,8368.0,5314,No,4.0,1,4,1,5,5,18,14,4,4,28,2,16,No,5,Yes
101230,47,Female,IT,Analyst,Master,Married,Rarely,17.0,9374.0,3568,No,1.0,4,4,1,4,4,10,6,4,2,24,15,11,Yes,3,No
101231,33,Female,Finance,Manager,Master,Married,Rarely,27.0,3817.0,6065,No,2.0,1,4,1,5,2,23,1,0,0,7,7,7,Yes,3,No
101232,45,Female,IT,Specialist,Diploma,Divorced,Frequently,12.0,8359.0,1318,No,3.0,2,1,1,5,5,16,14,9,4,19,14,14,No,4,No
101233,49,Male,Marketing,Analyst,Diploma,Married,Rarely,3.0,7479.0,2166,No,3.0,3,2,2,5,3,20,9,4,0,21,7,16,Yes,5,No
101234,56,Male,IT,Engineer,Bachelor,Divorced,Non-Travel,5.0,9925.0,6479,No,1.0,3,2,4,5,5,24,13,7,0,28,15,19,No,4,No
101235,21,Male,Finance,Associate,Bachelor,Divorced,Non-Travel,26.0,3939.0,5120,No,2.0,2,3,2,3,0,13,0,0,0,0,8,7,No,2,No
101236,35,Female,R&D,Analyst,Master,Married,Frequently,25.0,7786.0,1505,No,3.0,4,2,3,3,1,18,3,2,3,13,7,8,No,5,No
101237,54,Female,Customer Support,Engineer,PhD,Married,Non-Travel,29.0,11468.0,3888,No,4.0,4,4,1,5,5,21,18,9,7,31,3,17,No,4,No
101238,35,Male,Marketing,Associate,Diploma,Single,Non-Travel,11.0,5178.0,7538,No,3.0,2,3,2,3,5,18,7,2,3,12,3,12,No,2,No
101239,27,Female,Operations,Engineer,Bachelor,Married,Non-Travel,24.0,5064.0,6806,No,4.0,2,2,2,3,6,18,0,0,0,3,4,20,Yes,5,No
101240,54,Female,Sales,Engineer,Bachelor,Divorced,Frequently,29.0,9957.0,3900,No,4.0,4,4,1,3,5,24,21,2,2,27,12,6,Yes,4,No
101241,35,Male,Finance,Executive,Diploma,Divorced,Rarely,27.0,4026.0,1608,Yes,2.0,2,2,1,3,3,14,1,0,0,8,9,2,No,4,No
101242,45,Female,Customer Support,Engineer,PhD,Single,Rarely,15.0,7412.0,5922,No,4.0,3,2,2,3,3,25,7,1,6,23,14,4,No,4,No
101243,55,Male,Customer Support,Specialist,Master,Single,Non-Travel,26.0,8825.0,7054,Yes,1.0,2,2,1,5,3,16,21,10,7,26,8,8,No,4,No
101244,23,Female,Operations,Manager,Diploma,Married,Non-Travel,24.0,2145.0,5421,Yes,1.0,1,3,2,4,0,13,0,0,0,0,3,13,No,2,No
101245,38,Female,Sales,Engineer,Bachelor,Divorced,Non-Travel,20.0,7728.0,3364,No,1.0,3,2,1,3,1,11,11,8,8,16,9,4,Yes,5,No
101246,22,Male,Operations,Specialist,Diploma,Divorced,Non-Travel,20.0,4561.0,3776,No,3.0,2,4,2,3,6,24,0,0,0,0,13,0,No,5,No
101247,43,Male,Finance,Analyst,Master,Single,Non-Travel,29.0,8322.0,2963,No,4.0,4,3,1,3,5,19,4,2,1,19,6,11,Yes,2,No
101248,58,Male,Customer Support,Specialist,Master,Married,Non-Travel,4.0,9701.0,4180,No,2.0,2,4,3,3,0,25,23,1,0,31,4,8,No,3,No
101249,32,Male,Customer Support,Engineer,Diploma,Single,Rarely,26.0,4425.0,3084,Yes,3.0,2,4,2,3,6,12,6,1,5,10,15,10,Yes,4,No
101250,27,Male,HR,Manager,Diploma,Divorced,Frequently,26.0,3626.0,5325,Yes,4.0,3,4,3,3,1,15,4,1,1,5,1,8,Yes,5,No
101251,23,Male,IT,Engineer,Diploma,Divorced,Rarely,4.0,2378.0,5956,No,4.0,3,1,4,3,3,10,0,0,0,0,4,19,No,3,No
101252,50,Male,HR,Manager,Master,Married,Frequently,18.0,7858.0,3707,Yes,3.0,4,2,1,5,5,12,0,0,0,24,5,2,Yes,2,No
101253,44,Female,HR,Manager,PhD,Divorced,Frequently,5.0,7136.0,1845,No,3.0,3,2,3,3,0,18,15,10,5,21,1,6,Yes,4,Yes
101254,21,Female,IT,Engineer,Diploma,Married,Rarely,12.0,3329.0,2706,No,2.0,1,2,1,3,3,19,0,0,0,0,14,3,Yes,5,No
101255,47,Female,Marketing,Executive,Diploma,Married,Non-Travel,27.0,8415.0,4321,No,3.0,3,2,1,4,4,12,6,1,5,21,5,17,Yes,2,Yes
101256,23,Male,Marketing,Executive,Bachelor,Single,Rarely,27.0,3817.0,521,No,1.0,3,1,1,3,1,25,0,0,0,0,7,17,Yes,4,No
101257,44,Female,Sales,Analyst,Diploma,Married,Rarely,1.0,7633.0,1239,Yes,2.0,4,3,1,3,3,15,17,5,3,18,12,18,Yes,3,No
101258,42,Male,Operations,Engineer,PhD,Single,Rarely,2.0,5606.0,5697,No,3.0,4,1,3,3,6,25,7,7,1,15,5,16,No,3,No
101259,58,Male,Sales,Associate,PhD,Married,Non-Travel,2.0,9600.0,2917,No,3.0,1,4,4,3,2,22,17,7,5,29,1,19,No,3,No
101260,60,Female,Finance,Manager,Master,Single,Non-Travel,21.0,10387.0,5661,Yes,4.0,1,2,3,5,0,19,7,0,4,32,15,1,No,2,No
101261,33,Female,Marketing,Manager,Bachelor,Single,Non-Travel,25.0,5461.0,2410,No,4.0,1,4,2,3,3,24,3,3,1,10,11,1,Yes,3,No
101262,42,Female,R&D,Associate,PhD,Single,Rarely,13.0,7667.0,2685,Yes,2.0,2,4,3,3,6,19,0,0,0,14,2,6,No,2,No
101263,41,Female,Marketing,Manager,PhD,Married,Non-Travel,3.0,9083.0,3856,Yes,1.0,4,3,2,3,6,11,15,2,6,19,7,0,No,4,No
101264,30,Female,R&D,Analyst,Bachelor,Married,Rarely,4.0,4198.0,2608,Yes,2.0,4,1,3,4,6,19,3,2,0,3,5,5,No,5,Yes
101265,43,Male,Sales,Associate,Master,Single,Frequently,24.0,7632.0,6538,No,2.0,4,1,2,3,2,11,11,0,8,18,2,12,Yes,4,No
101266,49,Female,Marketing,Engineer,Master,Divorced,Rarely,13.0,8461.0,6138,Yes,4.0,4,1,3,4,5,24,8,8,3,26,1,0,No,4,No
101267,56,Female,Operations,Specialist,Diploma,Divorced,Non-Travel,27.0,9366.0,5462,No,1.0,4,4,1,3,5,18,1,0,0,29,1,11,No,2,No
101268,27,Male,Marketing,Executive,Bachelor,Divorced,Non-Travel,15.0,3293.0,3592,No,2.0,1,1,4,3,1,22,3,3,3,3,14,3,Yes,4,Yes
101269,29,Female,Marketing,Associate,PhD,Single,Rarely,27.0,5937.0,635,No,2.0,4,2,4,3,4,22,6,4,1,6,6,9,No,5,No
101270,45,Male,Customer Support,Executive,Diploma,Divorced,Frequently,30.0,7409.0,4320,No,4.0,1,1,2,3,6,20,21,10,4,22,11,5,Yes,5,No
101271,39,Male,Sales,Executive,Diploma,Divorced,Rarely,26.0,7844.0,5952,No,1.0,4,2,4,3,2,25,11,2,3,17,15,18,No,4,No
101272,44,Male,R&D,Engineer,PhD,Married,Rarely,7.0,8186.0,1894,No,1.0,2,4,2,3,5,20,3,2,2,19,5,11,Yes,4,No
101273,43,Male,Marketing,Associate,Diploma,Married,Non-Travel,6.0,6734.0,2532,Yes,2.0,2,2,4,3,5,21,3,0,2,14,14,13,No,3,No
101274,50,Male,Finance,Executive,Bachelor,Married,Rarely,22.0,8092.0,6331,Yes,4.0,1,1,4,3,0,17,3,1,1,25,6,11,No,4,No
101275,38,Male,Customer Support,Associate,PhD,Married,Frequently,13.0,5845.0,2122,No,3.0,4,1,4,3,2,11,2,1,1,11,15,11,No,2,No
101276,37,Female,Operations,Executive,Diploma,Divorced,Non-Travel,3.0,5862.0,3726,No,2.0,2,4,4,3,2,20,6,3,1,13,6,3,Yes,4,No
101277,56,Male,Marketing,Associate,Bachelor,Single,Rarely,13.0,11031.0,3319,No,3.0,4,1,1,3,4,23,7,7,0,29,1,20,Yes,4,No
101278,38,Male,R&D,Manager,PhD,Married,Rarely,7.0,7549.0,3403,No,1.0,2,1,3,3,4,22,2,2,2,12,14,10,Yes,3,Yes
101279,28,Male,HR,Associate,Bachelor,Divorced,Non-Travel,19.0,6162.0,5715,No,2.0,1,3,2,3,6,17,6,4,6,7,1,7,Yes,3,No
101280,52,Male,R&D,Manager,Bachelor,Single,Non-Travel,24.0,10242.0,2712,No,4.0,3,4,4,3,1,10,21,0,1,28,5,14,No,4,No
101281,42,Female,Operations,Analyst,Master,Single,Non-Travel,8.0,8364.0,6783,No,4.0,3,1,1,3,2,18,7,7,1,19,11,9,No,5,No
101282,27,Female,Sales,Engineer,PhD,Divorced,Non-Travel,29.0,3870.0,1932,Yes,4.0,2,3,4,3,0,22,4,0,1,5,10,7,Yes,2,No
101283,41,Male,Customer Support,Specialist,Diploma,Divorced,Non-Travel,21.0,7424.0,7250,Yes,4.0,4,2,3,3,4,24,3,3,2,13,3,9,No,2,No
101284,39,Female,Marketing,Engineer,Master,Married,Non-Travel,21.0,6132.0,7555,Yes,1.0,2,3,1,3,3,23,15,3,6,17,3,5,Yes,2,No
101285,52,Female,Finance,Analyst,Diploma,Married,Rarely,10.0,8964.0,4757,No,3.0,2,3,4,3,4,14,3,1,2,30,15,19,No,2,No
101286,40,Male,Customer Support,Analyst,Bachelor,Married,Non-Travel,25.0,6409.0,2691,No,4.0,2,4,1,4,2,23,4,3,2,12,7,11,No,4,No
101287,37,Female,Operations,Analyst,Bachelor,Married,Rarely,28.0,4955.0,662,Yes,4.0,1,2,4,3,3,23,0,0,0,9,2,5,Yes,3,No
101288,44,Female,HR,Engineer,PhD,Single,Rarely,27.0,8375.0,734,Yes,1.0,2,2,3,3,0,23,2,1,2,19,11,15,No,2,Yes
101289,60,Male,Sales,Associate,PhD,Single,Frequently,24.0,10142.0,3268,No,4.0,2,4,2,3,1,19,20,1,1,36,3,20,Yes,5,No
101290,53,Male,Operations,Analyst,Diploma,Married,Non-Travel,2.0,10703.0,5323,No,2.0,4,3,2,3,4,13,18,10,5,28,9,9,Yes,5,No
101291,29,Male,R&D,Manager,Bachelor,Divorced,Rarely,2.0,3676.0,4596,No,3.0,1,4,3,5,6,10,3,1,0,6,13,14,Yes,4,No
101292,59,Female,Customer Support,Executive,Diploma,Divorced,Rarely,25.0,13142.0,6925,No,4.0,2,2,2,3,6,12,15,2,5,38,15,10,Yes,4,No
101293,58,Female,R&D,Manager,Master,Married,Frequently,30.0,10425.0,4437,No,4.0,1,4,1,4,2,20,11,5,4,37,3,9,Yes,4,No
101294,22,Female,Operations,Associate,Bachelor,Divorced,Rarely,22.0,3149.0,3511,No,1.0,1,2,3,5,0,23,0,0,0,0,14,8,No,4,No
101295,34,Male,Customer Support,Executive,Diploma,Divorced,Non-Travel,27.0,5535.0,6383,Yes,1.0,3,4,2,4,1,25,5,5,3,7,3,19,No,5,No
101296,28,Male,IT,Executive,Diploma,Married,Rarely,28.0,3448.0,2917,No,4.0,1,4,4,3,0,12,1,1,0,3,14,17,No,3,No
101297,51,Male,Marketing,Associate,Diploma,Single,Rarely,19.0,10072.0,2996,No,1.0,1,2,2,3,5,12,17,2,6,25,15,14,No,2,No
101298,30,Male,Finance,Executive,PhD,Married,Frequently,9.0,4283.0,4030,No,1.0,3,1,4,5,5,24,2,0,2,5,12,5,No,2,No
101299,32,Female,R&D,Executive,Diploma,Divorced,Non-Travel,1.0,3444.0,7753,No,3.0,3,3,2,5,3,22,3,3,0,4,10,14,No,5,No
101300,57,Female,Finance,Analyst,PhD,Divorced,Rarely,12.0,9890.0,720,No,3.0,4,1,1,3,0,21,18,6,8,32,7,1,No,4,No
101301,39,Female,HR,Associate,Master,Married,Frequently,22.0,7592.0,2883,No,1.0,3,3,1,3,4,25,2,0,0,13,4,10,Yes,3,Yes
101302,60,Female,Finance,Specialist,Bachelor,Married,Rarely,18.0,12153.0,1350,Yes,2.0,1,1,1,3,5,13,25,7,8,38,11,19,Yes,5,No
101303,51,Female,Sales,Manager,Master,Divorced,Non-Travel,6.0,9518.0,4570,No,4.0,3,3,4,4,4,20,7,5,3,25,14,10,Yes,2,No
101304,25,Female,Finance,Executive,Master,Divorced,Frequently,13.0,2422.0,3671,No,1.0,3,3,3,4,5,23,1,1,1,1,10,9,Yes,3,Yes
101305,49,Female,Finance,Specialist,Diploma,Single,Non-Travel,14.0,7702.0,3436,Yes,3.0,4,2,1,3,1,10,15,8,4,21,4,5,Yes,3,No
101306,33,Male,Operations,Specialist,Bachelor,Single,Non-Travel,7.0,4477.0,2705,No,4.0,3,4,1,4,6,14,7,4,2,10,2,17,Yes,2,No
101307,30,Male,Customer Support,Associate,Diploma,Divorced,Frequently,20.0,4807.0,7166,No,1.0,3,1,1,4,1,16,0,0,0,3,1,16,No,4,No
101308,52,Female,Operations,Analyst,Master,Divorced,Frequently,26.0,10159.0,1379,No,1.0,1,1,3,4,4,10,18,10,4,27,8,15,No,5,No
101309,54,Male,HR,Associate,PhD,Single,Rarely,20.0,10870.0,4696,Yes,4.0,2,4,1,5,2,12,12,10,4,31,13,8,No,4,No
101310,37,Male,Operations,Manager,Diploma,Married,Non-Travel,7.0,5384.0,7939,No,2.0,4,4,2,3,1,21,5,3,3,12,11,17,No,4,No
101311,56,Male,HR,Analyst,PhD,Married,Non-Travel,18.0,11269.0,6014,No,2.0,1,1,2,5,1,13,14,6,7,33,14,14,Yes,3,No
101312,23,Male,IT,Executive,PhD,Divorced,Rarely,5.0,3658.0,5059,No,1.0,4,2,4,5,6,13,0,0,0,0,8,15,No,4,No
101313,26,Male,HR,Specialist,Master,Divorced,Non-Travel,10.0,4255.0,1825,Yes,1.0,3,1,4,3,3,10,2,1,0,2,2,12,Yes,4,Yes
101314,33,Male,IT,Executive,Master,Single,Non-Travel,13.0,3619.0,4958,No,2.0,1,3,4,5,3,10,3,0,3,6,14,13,Yes,4,No
101315,24,Female,IT,Manager,Master,Divorced,Frequently,18.0,4373.0,1603,No,3.0,2,1,2,3,5,23,0,0,0,0,10,3,Yes,2,No
101316,40,Female,Finance,Associate,PhD,Single,Rarely,1.0,8416.0,783,No,1.0,3,3,1,3,2,14,7,5,0,16,3,4,Yes,2,No
101317,57,Female,Sales,Manager,Diploma,Single,Non-Travel,15.0,10768.0,7720,No,4.0,1,1,4,5,2,23,3,0,2,32,2,4,Yes,3,No
101318,22,Female,Finance,Associate,Master,Single,Non-Travel,10.0,4464.0,7222,Yes,2.0,4,1,1,3,6,22,0,0,0,0,14,17,No,3,Yes
101319,35,Female,Operations,Associate,PhD,Single,Frequently,4.0,5640.0,6230,No,4.0,2,1,1,3,6,11,2,2,2,11,10,15,No,4,No
101320,33,Male,Operations,Manager,Bachelor,Married,Frequently,18.0,5059.0,5471,No,2.0,1,2,3,4,0,24,4,4,4,4,13,3,Yes,2,No
101321,21,Male,HR,Specialist,Diploma,Single,Non-Travel,20.0,3969.0,5764,No,1.0,4,1,4,3,6,10,0,0,0,0,9,6,Yes,3,No
101322,28,Male,Finance,Specialist,Master,Single,Rarely,4.0,4436.0,579,No,1.0,3,1,3,3,0,21,0,0,0,0,4,17,Yes,5,No
101323,46,Female,Finance,Manager,Diploma,Married,Rarely,23.0,9579.0,6227,Yes,2.0,4,2,3,3,0,16,23,1,3,25,9,12,No,4,No
101324,37,Male,Customer Support,Manager,Diploma,Single,Rarely,21.0,6043.0,2084,Yes,1.0,4,4,4,3,6,24,0,0,0,15,2,15,Yes,3,No
101325,34,Female,Sales,Executive,PhD,Married,Rarely,6.0,6567.0,3924,No,2.0,4,1,3,5,3,24,11,6,6,11,14,13,No,3,No
101326,29,Female,Marketing,Specialist,Master,Divorced,Non-Travel,21.0,4513.0,5768,No,4.0,2,4,4,3,1,14,0,0,0,6,10,6,Yes,2,No
101327,48,Female,Sales,Manager,PhD,Married,Frequently,23.0,8070.0,3588,Yes,2.0,1,3,1,3,4,18,9,2,3,25,2,6,Yes,2,No
101328,33,Male,HR,Associate,Diploma,Divorced,Frequently,28.0,5808.0,7634,No,4.0,4,1,4,5,0,21,0,0,0,11,8,12,No,3,Yes
101329,37,Female,Finance,Executive,Bachelor,Divorced,Rarely,6.0,7732.0,2869,No,2.0,2,1,3,4,5,14,1,0,0,16,10,11,No,4,No
101330,42,Male,IT,Associate,Bachelor,Divorced,Non-Travel,3.0,6654.0,5137,No,3.0,4,3,1,4,0,22,10,3,4,18,2,15,No,3,No
101331,32,Male,HR,Executive,Master,Married,Rarely,17.0,4702.0,522,No,2.0,3,3,3,3,6,21,0,0,0,3,1,18,No,3,No
101332,27,Female,Marketing,Analyst,Master,Single,Frequently,25.0,4783.0,5100,No,3.0,3,2,3,3,4,22,1,0,0,1,7,1,Yes,3,No
101333,44,Male,HR,Specialist,Bachelor,Divorced,Rarely,5.0,8922.0,1787,No,4.0,3,2,3,4,3,16,2,2,2,19,8,7,No,2,Yes
101334,23,Male,Finance,Specialist,Bachelor,Married,Frequently,27.0,4905.0,7818,Yes,2.0,4,3,4,3,0,18,0,0,0,0,10,0,Yes,5,Yes
101335,46,Male,Operations,Associate,PhD,Married,Non-Travel,27.0,9116.0,3047,No,2.0,4,4,2,3,3,13,16,8,7,24,14,9,No,2,No
101336,21,Female,Marketing,Associate,PhD,Single,Rarely,19.0,2195.0,1522,No,2.0,2,3,4,3,1,11,0,0,0,0,10,1,Yes,2,No
101337,40,Male,Customer Support,Associate,Bachelor,Divorced,Rarely,24.0,7281.0,5756,Yes,2.0,2,2,4,3,0,14,12,3,4,16,15,9,No,5,No
101338,29,Male,Finance,Analyst,Diploma,Married,Rarely,12.0,3060.0,2614,No,4.0,4,2,1,3,3,16,1,1,1,3,4,12,Yes,2,No
101339,44,Male,HR,Analyst,Diploma,Married,Non-Travel,6.0,5449.0,807,Yes,1.0,4,2,3,3,3,13,1,0,1,15,7,1,Yes,2,No
101340,25,Female,HR,Executive,Master,Married,Frequently,12.0,4122.0,3984,Yes,1.0,1,2,1,3,5,24,2,2,1,2,5,3,Yes,4,Yes
101341,22,Male,Operations,Manager,Diploma,Single,Rarely,16.0,2582.0,2156,No,3.0,1,2,2,4,1,14,0,0,0,0,11,12,No,3,No
101342,50,Female,Customer Support,Analyst,Master,Married,Non-Travel,13.0,8540.0,665,No,4.0,1,3,3,3,5,14,17,2,1,23,12,19,Yes,2,No
101343,60,Male,Sales,Associate,Master,Married,Non-Travel,18.0,11678.0,2076,No,2.0,1,3,3,3,6,14,1,1,1,32,11,18,No,2,No
101344,28,Male,HR,Executive,Bachelor,Divorced,Non-Travel,3.0,4365.0,7856,No,3.0,1,1,3,4,3,24,0,0,0,1,11,5,Yes,5,No
101345,31,Male,R&D,Analyst,PhD,Married,Rarely,1.0,5580.0,5855,No,4.0,3,1,2,3,0,18,8,7,7,10,5,18,Yes,3,No
101346,22,Female,R&D,Engineer,Master,Single,Rarely,9.0,2200.0,2602,Yes,1.0,1,3,1,3,5,25,0,0,0,0,2,5,Yes,4,Yes
101347,23,Female,Customer Support,Engineer,Master,Divorced,Non-Travel,19.0,4654.0,1403,Yes,1.0,3,2,4,4,2,22,0,0,0,0,15,0,Yes,2,Yes
101348,21,Female,IT,Associate,PhD,Divorced,Rarely,30.0,2155.0,4101,No,2.0,3,4,4,5,3,17,0,0,0,0,2,19,No,5,No
101349,58,Male,Sales,Executive,Diploma,Divorced,Rarely,16.0,12560.0,2821,Yes,1.0,1,3,4,4,1,10,13,8,3,37,3,15,Yes,5,No
101350,59,Female,Marketing,Engineer,Bachelor,Divorced,Frequently,10.0,12345.0,7644,No,2.0,4,1,3,5,6,11,1,0,1,34,5,7,Yes,3,No
101351,38,Female,Marketing,Associate,Master,Divorced,Non-Travel,28.0,6498.0,1824,No,2.0,4,2,4,5,0,20,5,1,1,14,13,4,No,5,No
101352,31,Female,Sales,Analyst,PhD,Divorced,Rarely,5.0,5219.0,7567,No,4.0,3,4,4,5,5,19,3,1,2,4,4,6,No,2,No
101353,27,Male,R&D,Executive,PhD,Single,Non-Travel,14.0,3796.0,2122,Yes,4.0,4,2,4,3,1,18,4,1,3,4,10,9,Yes,5,No
101354,54,Female,HR,Manager,PhD,Married,Rarely,28.0,9234.0,3510,No,3.0,1,3,1,5,6,25,6,0,5,27,8,14,No,4,No
101355,34,Male,Customer Support,Specialist,Diploma,Divorced,Non-Travel,1.0,4156.0,7935,No,4.0,4,4,2,3,4,20,7,6,1,8,5,6,Yes,5,No
101356,51,Female,Operations,Manager,Master,Single,Non-Travel,3.0,10833.0,1371,No,3.0,3,1,3,3,1,24,2,0,1,30,5,8,Yes,4,No
101357,47,Female,Marketing,Executive,PhD,Divorced,Frequently,9.0,7394.0,6009,Yes,3.0,1,1,4,5,1,11,8,4,7,18,8,1,No,3,No
101358,42,Female,HR,Engineer,PhD,Divorced,Rarely,2.0,7072.0,1004,No,3.0,3,3,4,3,0,18,7,7,7,21,5,2,No,2,No
101359,27,Female,Customer Support,Specialist,Diploma,Divorced,Rarely,18.0,3913.0,3211,No,1.0,4,3,2,3,4,19,1,1,0,5,9,16,No,2,No
101360,55,Female,IT,Analyst,Bachelor,Single,Frequently,28.0,10283.0,5550,Yes,2.0,3,2,1,4,3,13,23,0,6,34,4,0,No,5,No
101361,30,Male,Customer Support,Associate,Master,Married,Frequently,20.0,5529.0,4419,No,2.0,2,2,3,3,6,15,3,0,2,7,15,1,Yes,4,No
101362,40,Male,Sales,Executive,Master,Married,Frequently,3.0,5675.0,1475,No,3.0,3,4,2,5,2,21,12,8,8,15,7,12,Yes,2,No
101363,58,Male,Sales,Specialist,Diploma,Married,Rarely,13.0,12461.0,7047,No,2.0,4,4,3,4,6,17,19,1,1,34,9,16,No,2,No
101364,40,Female,Customer Support,Analyst,Master,Divorced,Frequently,17.0,7056.0,1513,No,1.0,2,1,1,5,4,20,9,9,2,11,2,16,Yes,2,No
101365,35,Female,Finance,Specialist,Diploma,Divorced,Rarely,26.0,6221.0,2225,No,1.0,4,1,3,4,6,25,4,0,3,8,8,20,Yes,2,No
101366,33,Male,Operations,Analyst,Master,Married,Frequently,4.0,3683.0,5427,No,3.0,3,3,1,3,3,18,4,3,3,5,2,16,Yes,3,No
101367,21,Male,Sales,Executive,Bachelor,Divorced,Non-Travel,23.0,4241.0,5098,Yes,1.0,2,2,1,3,1,13,0,0,0,0,13,9,No,2,Yes
101368,42,Male,Marketing,Associate,Master,Married,Rarely,7.0,7133.0,7922,No,2.0,4,1,2,4,0,17,8,5,5,19,11,15,Yes,3,No
101369,40,Male,IT,Analyst,PhD,Divorced,Non-Travel,28.0,7129.0,7136,No,4.0,4,1,3,4,2,20,6,4,6,15,11,17,Yes,2,No
101370,31,Female,R&D,Analyst,Diploma,Married,Non-Travel,30.0,4258.0,6849,Yes,2.0,3,1,2,3,2,20,4,2,4,7,5,15,No,2,Yes
101371,47,Male,HR,Engineer,PhD,Divorced,Frequently,10.0,6642.0,7314,Yes,3.0,1,4,2,3,0,14,14,2,7,20,13,16,No,2,No
101372,52,Female,Operations,Engineer,PhD,Divorced,Rarely,16.0,10683.0,5456,No,4.0,4,3,3,3,5,11,18,4,2,26,7,15,Yes,5,No
101373,52,Female,Sales,Associate,Master,Divorced,Frequently,17.0,10021.0,1287,No,2.0,1,2,3,4,3,25,12,6,1,23,13,15,No,4,No
101374,40,Male,Finance,Engineer,Bachelor,Divorced,Rarely,8.0,6402.0,6097,No,3.0,2,3,3,3,1,19,4,3,0,18,2,0,No,2,No
101375,35,Female,R&D,Associate,Bachelor,Divorced,Non-Travel,22.0,6574.0,6634,No,3.0,1,4,3,3,4,25,4,3,2,13,7,5,No,4,No
101376,46,Female,Finance,Analyst,Bachelor,Married,Rarely,28.0,8558.0,6724,No,3.0,3,3,3,3,3,21,5,5,3,19,4,6,No,3,No
101377,30,Female,IT,Specialist,Diploma,Divorced,Rarely,29.0,2921.0,2353,No,3.0,2,2,3,4,1,18,1,0,0,2,4,6,No,3,No
101378,31,Female,Operations,Associate,Master,Single,Non-Travel,14.0,4519.0,3693,No,4.0,4,2,1,4,1,20,5,2,3,10,13,3,Yes,3,No
101379,37,Male,IT,Engineer,Master,Divorced,Non-Travel,23.0,7654.0,5803,No,1.0,2,4,2,3,4,15,10,7,7,16,9,12,No,3,No
101380,38,Female,HR,Executive,Diploma,Single,Non-Travel,10.0,8413.0,4809,No,2.0,1,1,3,3,4,19,7,2,2,17,3,9,No,2,No
101381,28,Female,Customer Support,Analyst,Master,Married,Frequently,9.0,5548.0,5186,Yes,4.0,1,4,3,4,3,11,0,0,0,4,14,15,No,4,No
101382,27,Female,Finance,Associate,Bachelor,Divorced,Non-Travel,9.0,3721.0,2151,No,1.0,2,4,1,5,0,18,3,3,1,3,9,5,Yes,3,No
101383,25,Male,Operations,Executive,Bachelor,Divorced,Rarely,5.0,2390.0,4642,Yes,4.0,2,2,1,3,3,14,0,0,0,0,12,13,No,4,No
101384,43,Male,Marketing,Specialist,Diploma,Divorced,Rarely,6.0,7612.0,2771,Yes,2.0,4,4,4,4,2,23,16,6,4,22,11,6,No,2,No
101385,37,Male,R&D,Engineer,PhD,Single,Rarely,13.0,7322.0,5492,No,1.0,4,4,3,5,5,20,7,2,0,13,12,6,Yes,2,No
101386,35,Male,IT,Manager,Master,Single,Frequently,6.0,5860.0,1832,Yes,2.0,3,1,3,3,5,24,9,5,1,10,8,6,No,3,Yes
101387,26,Male,R&D,Specialist,Bachelor,Divorced,Non-Travel,22.0,5036.0,1071,No,2.0,4,1,1,3,2,11,0,0,0,2,7,16,No,3,No
101388,28,Female,Sales,Specialist,PhD,Single,Rarely,25.0,4822.0,1958,Yes,1.0,3,1,2,3,1,21,2,2,2,5,8,9,Yes,5,No
101389,59,Female,IT,Associate,Diploma,Divorced,Frequently,11.0,12631.0,5021,No,4.0,3,4,1,5,0,23,4,2,0,36,5,12,No,2,No
101390,34,Female,HR,Manager,Master,Single,Non-Travel,25.0,4963.0,2017,No,2.0,1,2,4,3,2,19,4,0,1,7,1,17,Yes,3,No
101391,51,Female,Sales,Associate,Bachelor,Divorced,Frequently,25.0,9488.0,7363,Yes,1.0,4,2,2,3,6,18,18,0,3,28,4,15,Yes,3,No
101392,27,Male,Finance,Executive,PhD,Single,Frequently,17.0,4652.0,5298,No,4.0,1,4,1,3,3,16,1,0,0,2,4,15,Yes,2,No
101393,49,Male,IT,Specialist,Master,Single,Rarely,14.0,8296.0,1077,No,4.0,1,2,1,3,5,24,2,0,1,28,13,14,Yes,3,No
101394,21,Male,Operations,Manager,Master,Divorced,Frequently,5.0,2304.0,3963,No,4.0,2,2,3,5,1,17,0,0,0,0,6,20,Yes,2,No
101395,32,Male,Marketing,Executive,Master,Single,Non-Travel,5.0,5244.0,7386,No,4.0,2,4,4,3,0,25,11,4,4,11,13,0,Yes,3,No
101396,34,Female,Sales,Manager,Master,Married,Non-Travel,8.0,4182.0,6848,No,4.0,4,4,2,5,1,14,3,3,3,8,5,13,Yes,4,No
101397,54,Male,HR,Executive,Bachelor,Married,Rarely,23.0,10220.0,941,No,4.0,4,4,3,3,6,17,23,8,3,30,7,9,Yes,2,No
